Product ID,Picture URL,Description,Health Facts,Highlights
T447,https://target.scene7.com/is/image/Target/GUEST_3c482678-097d-4d16-9cb0-01677c8391a7?wid=800&hei=800&qlt=80&fmt=pjpeg,"Take control against frizz with this smooth hair superstar. Nexxus Ultralight Hair Serum is a hair treatment that helps revive your dry or frizzy hair. This hydrating serum for frizzy hair instantly tames frizz and smooths flyaways, forming an invisible shield around each strand to weightlessly block out 98 percent humidity when used alongside the UltraLight Smooth System. It also keeps hair smooth for up to 72 hours. This hair serum for frizzy hair, formulated with Almond Protein and Jasmine Flower, helps to tame frizz, smooth flyaways, protect hair from heat, and humidity. It's also ideal as a hair conditioning treatment

How to use the Ultralight Smooth System:
STEP 1: Wash with Nexxus Ultralight Smooth Shampoo. Work into a rich lather and rinse thoroughly. STEP 2: Give hair a hydrating boost without weighing it down by applying Nexxus Ultra Light Smooth Conditioner. Smooth into hair from root to tip, leave a few minutes, and then rinse. STEP 3: Use Ultralight Smooth Frizz Defy Hair Serum to help control frizz and revive dry hair

Nexxus continues to pioneer and innovate, creating salon crafted hair care that eclipses expectations and delivers extraordinary results, using cutting edge science, inspired by nature’s most powerful ingredients. Only Nexxus uses advanced research into proteins to identify the precise solutions your hair needs to achieve superior salon quality results. Once these specific protein formulations are developed, our hair care products work to restore and replenish every hair type. Packaging contains recycled content - Bottle is made from 50% post-consumer recycled content (PCR)","Silicone-Free, Sulfate-Free","TAKE CONTROL AGAINST FRIZZ: Nexxus Ultralight Smooth Hair Serum weightlessly blocks out frizz in up to 98 percent humidity, when using the Ultralight Smooth System, HAIR TREATMENT WITH PROTEINFUSION: With Almond Protein and Jasmine Flower, this cream serum smooths frizz, tames flyaways, heat protects, and protects hair from humidity, FOR SMOOTH HAIR: This smooth hair superstar hair serum keeps hair smooth for up to 72 hours, SEE THE SCIENCE: This hair serum forms an invisible shield around each strand for long lasting frizz protection and smooth hair, ULTRALIGHT SMOOTH SYSTEM: This hair treatment system, featuring a sulfate and silicone free shampoo, moisturizing conditioner, and lightweight serum, works together to revive dry and frizzy hair, HAIR CARE EXPERTS: Our experts translate latest trends and technologies into innovative beauty products, like this hair serum, and ingredients to deliver the best, salon quality results"
T450,https://target.scene7.com/is/image/Target/GUEST_d5c1aa5a-f4ba-4ba5-bc76-29797fc89484?wid=800&hei=800&qlt=80&fmt=pjpeg,"** We are aware of the recent surge in counterfeit OLAPLEX products circulating through various online marketplaces and ecommerce platforms. Be assured that the products SLEEKSHOP X TARGET dispatch are authentic and genuine

A weightless, leave-in antioxidant serum to protect from pollution, heat, and future damage for shine, style memory, bounceback curls, tangle and static control

Satin shine without silicone. Paraben Free.

SUGGESTED USE: Use on days you wash your hair and any days in between for added protection.

Protect your hair from daily damage with this weightless, leave-in, silicone-free hair serum to shield hair from pollution for 48 hours.

Satin shine & softness. Style memory & bounceback curls. Anti-tangle & anti-static.

With antioxidant-rich Red Algae Extract and Olaplex Bond Building Technology.

Free of DEA, Aldehydes and Formaldehyde. Silicone-Free.","Silicone-Free, Sulfate-Free","Great for All Hair Types & Porosity Types, Maintains moisture to reduce breaking, ideal for low porosity hair, Promotes Health & Maintains Elasticity, A blend of beautiful oils like Safflower Oil, Jojoba Oil, Rosehip Oil, Olive Oil & Lavender Oil, Free of parabens, SLS/SLES & phthalates, formaldehyde, Color-Safe"
T451,https://target.scene7.com/is/image/Target/GUEST_6ddef9e2-a4a4-4a24-953f-2736bc640c7d?wid=800&hei=800&qlt=80&fmt=pjpeg,"Embark on a revitalizing journey with Dove Fullness Restore Scalp Serum for Scalp + Hair Therapy, featuring an advanced 0% sulfates formula enriched with scalp-nourishing Vitamin B3 and Zinc. Beyond being a mere serum, it stands as a versatile solution with a special and refreshing formula, delivering a lightweight, voluminous look suitable for all hair types. In an insightful 90-day independent clinical trial involving 74 women, an impressive 89% witnessed the transformative effects of visibly thicker, stronger, and fuller hair, underscoring the remarkable efficacy of Dove's formulation. At the heart of Dove's Scalp + Hair Therapy Density Boost regimen, this scalp serum actively nurtures roots and fortifies fibers, ensuring enduring hair strength and density. Formulated with dermatologists and drawing from over 60 years of skincare expertise, Dove's Fullness Restore Scalp Serum is a testament to a thoughtful formulation that goes beyond conventional hair care. Explore the comprehensive list of Dove products within the Density Boost regime for an elevated beauty experience. Dove's commitment to Real Beauty extends beyond product efficacy; it is a commitment to ethical practices. Upholding cruelty-free standards globally, Dove proudly carries the PETA-Approved Vegan certification. Choose Dove for a beauty regimen that not only enhances your hair's fullness but also aligns with ethical and cruelty-free values, embodying the essence of Real Beauty in every strand. With Dove, your hair care becomes a celebration of strength, fullness, and conscious beauty, as you embrace the transformative power of Real Beauty in every aspect of your life. Experience the profound impact of Dove's thoughtful and effective approach to beauty, where every strand tells a story of strength, nourishment, and conscious choices.","Sulfate-Free, Vegan","0% SULFATES FORMULA: Our hydrating serum for scalp contains ingredients that nourishing properties thanks to Vitamin B3 and Zinc; also this scalp hydrating serum is developed with 0% sulfates., A BENEFIT ANY WOMAN COULD EXPERIENCE: This serum for scalp has been developed with a special and refreshing formula that brings a lightweight look for all hair types and help you to get thicker fuller hair., STUDIED RESULTS IN WOMEN WITH THIN HAIR: In just 90 days, an independent clinical trial with this nourishing hair product in 74 women revealed that 89% experienced visibly thicker, stronger, and fuller hair., VISIBLY THICKER, STRONGER, FULLER HAIR: Our serum for hair roots nurtures your them and strengthens fibers for long-term hair strength and density for fuller looking hair and increase hair volume., FORMULATED WITH DERMATOLOGISTS: Our hydrating scalp serum leverages over 60 years of skincare expertise. Have you seen the full list of Dove products in our Density Boost regime?, THOUGHTFULLY MADE: Dove believes Real Beauty is cruelty-free. Globally, Dove does not test on animals and is proud to be PETA-Approved Vegan. Including this nourishing hair serum."
T452,https://target.scene7.com/is/image/Target/GUEST_1f3d0c20-7889-45bd-9f94-68e4476a8490?wid=800&hei=800&qlt=80&fmt=pjpeg,"Smooth, repair & transport strands to the tropics with every swish with the OGX Nourishing + Coconut Milk Anti-Breakage Hair Serum. Suitable for all hair types and textures, this leave-in hair treatment strengthens and hydrates hair, leaving it looking glowing, healthy and beautiful. The deeply nourishing blend contains coconut oil which helps add luster and softness to hair, coconut milk to keep hair strong, and whipped egg white protein for smoother, healthier-looking hair. Expect super shine and added moisture with every use without weighing hair down. Plus, the creamy coconut, white peach and shea butter scent makes caring for tresses an all-around sensory experience that leaves locks with an irresistibly delicious smell. Paraben-free and sulfated-surfactants free, this deeply nourishing hair serum represents beauty, pure and simple. For best results, use this irresistibly delicious-smelling hair serum with OGX Nourishing + Coconut Milk Shampoo & Conditioners for daily hair care.","Aluminum-Free, Dye-Free, Contains Coconut, Paraben-Free, Sulfate-Free, Sodium Lauryl Sulfate-Free","Blended with coconut oil to add luster & shine to hair & coconut milk to keep it strong & smooth, Hair serum also contains whipped egg white protein for healthier-looking hair with every application, Suitable for all hair types & textures, our coconut hair treatment promotes strength & elasticity, Fresh creamy coconut, white peach & shea butter scent leaves tresses smelling irresistibly good, The sulfate-free surfactant haircare system is paraben-free, gentle & leaves hair feeling nourished, This moisturizing leave-in hair treatment softens and smooths hair leaving it glowing and soft"
T453,https://target.scene7.com/is/image/Target/GUEST_cc79b7e9-46b5-49f8-9833-f6113f76eed1?wid=800&hei=800&qlt=80&fmt=pjpeg,"Revitalize your hair with OGX Extra Strength Argan Oil of Morocco Penetrating Hair Oil Treatment. Designed to moisturize and repair dry, damaged, and coarse hair, this rich hair serum is ideal for medium to coarse-textured hair. It deeply penetrates the hair shaft, renewing and softening your tresses. Formulated with an extra-hydrating blend of water-based silk proteins and rich cold-pressed Moroccan argan oil, it helps revive dry and damaged hair, leaving it looking silky smooth. The nourishing hair oil serum seals in nutrients and shine, improving hair strength and elasticity for touchable tresses that are soft yet strong. Enjoy the citrus-fresh, floral-green, and woody scent that leaves your hair smelling delightful. Paraben-free and free from sulfated surfactants, this moisturizing hair serum is gentle enough to give coarse locks a radiant shine from the inside out. For a complete hair care routine that leaves hair lush and divinely shiny, pair with OGX Extra Strength Argan Oil of Morocco Shampoo and Conditioner. Transform your hair and enjoy touchable, silky-smooth results with OGX Extra Strength Argan Oil of Morocco Penetrating Hair Oil Treatment.","Sodium Lauryl Sulfate-Free, Aluminum-Free, Paraben-Free, Sulfate-Free, Contains Argan Oil, Alcohol-Free","Formulated with a blend of silk proteins & cold-pressed Moroccan argan oil for smooth locks, Ideal for medium to coarse-textured hair, sealing in nutrients & enhancing shine, Moisturizing serum creates soft, touchable tresses with improved elasticity, Sweet citrus-fresh, floral-green & woody scent leaves hair smelling irresistibly good, Sulfate-free surfactant hair care system, paraben-free, gentle, and nourishing, This hair serum penetrates the hair shaft to renew, strengthen & soften strands"
T454,https://target.scene7.com/is/image/Target/GUEST_ae5e57b5-c580-4d27-802a-53f50576aee8?wid=800&hei=800&qlt=80&fmt=pjpeg,"HYDRATION & CONTROL Frizz getting in the way of your smooth style? PANTENE Pro-V Smooth Hydrating Anti-Frizz Serum hydrates hair and controls frizz on contact. Nourishing and hydrating, this creamy serum smooths flyaways and helps block humidity for a soft style that moves with you. And unlike frizz control products of the past, you'll get a soft finish without any stickiness, so you can keep the smooth times rolling. STYLE WITH STRENGTH Forget the heavy, sticky, crunchy styling products of the past. With Pantene, we're supporting your hair's natural type and texture with styling products designed to leave your hair touchably soft. Our PANTENE Pro-V Smooth Hydrating Anti-Frizz Serum is crafted with a lightweight but creamy formula that smooths frizz and flyaways every time you style without weighing down your locks. So go ahead, style your way to a #greathairday. HOW TO USE Dispense serum into palm and finger comb through damp hair. Do not rinse. Dry and style as usual. Struggling with frizz or flyaways? Work a small amount through dry hair to help control and add shine.","Sodium Lauryl Sulfate-Free, Aluminum-Free, Paraben-Free, Sulfate-Free, Contains Argan Oil, Alcohol-Free","SMOOTH YOUR STRANDS hydrates hair and controls frizz on contact, NOURISHING INGREDIENTS creamy serum smooths flyaways and helps block humidity for a soft style that moves with you, UPDATED FORMULAS no alcohol, parabens, waxy residue, stickiness or crunchiness for a lightweight, touchably-soft finish, RE-STYLE WITHOUT WASHING work a small amount through dry hair to help control frizz"
T456,https://target.scene7.com/is/image/Target/GUEST_85f6dadf-8119-4b5a-8607-70265036ba81?wid=800&hei=800&qlt=80&fmt=pjpeg,"Damaged hair, be gone! This miracle hair serum helps restore damaged hair by protecting hair bonds and leaving your mane smooth and soft. To get that shiny, healthy-looking hair, apply the leave-in treatment on wet or dry hair, beginning at the ends and working upwards. Do not rinse out. Pro tip: Apply before bedtime for all-night damage repair.It's made with aloe and is perfect for all hair types. Use with our Repairer Collection for maximum damage control.","Paraben-Free, Contains Aloe","ALL HAIR TYPES: This night repair serum is made for hair that's short, long, curly, straight, coily, wavy-and all types in between, REPAIR YOUR HAIR: Protects and restores hair for a shiny, healthy look, MADE WITH ALOE: Our formula with aloe helps nourish and moisturize your damaged hair, YUMMY SCENT: A delicious mix of floral scents, apple, vanilla, and marshmallow fluff, JUST THE GOOD STUFF: Our hair shine serum is paraben-free and certified PETA Cruelty-Free"
T458,https://target.scene7.com/is/image/Target/GUEST_a3dee8a8-e2b1-4fca-9c2b-e92e17c4097a?wid=800&hei=800&qlt=80&fmt=pjpeg,"Keranique Follicle Boosting Serum is especially designed for women's needs. This scalp-nourishing, fiber-fortifying, ultra-light weight daily treatment serum was developed to support scalp health and rejuvenate the hair root. It reinvigorates the follicles , creating a foundation for ongoing hair growth. Enriched with Keratin Amino Complex™ and a potent clinical strength peptide to thicken, strengthen, and protect thinning hair. Use daily. Hair will look visibly denser, fuller, and thicker.","Paraben-Free, Contains Aloe","This lightweight serum utilizes cutting-edge skin and hair ingredients, Powered by patented peptides and botanical stem cell extracts to protect and repair for thicker fuller hair., Contains Clinical Strength Patented Peptide, Bonds with hair keratin to add volume and thickness to each strand., Nourishes the hair follicle to help promote thicker, fuller hair., Use every day to improve the look of thickness and volume over time Free from phthalates, parabens, and dyes, Free from Gluten Free of Animal Cruelty"
T459,https://target.scene7.com/is/image/Target/GUEST_b634a546-ac94-4241-af06-40bc203d17b7?wid=800&hei=800&qlt=80&fmt=pjpeg,"A universal serum. I love to blow dry with this for shine and smoothness, create wet hair looks, cocktail with pomade for texture, ""zip-up"" dry ends or air dry...the possibilities are endless! This was created to be used on wet hair but I also use a drop or two to run through finished hair to tame ""puffiness,"" creating more of a second day look.

Never let anyone dull your sparkle.
How to:
1. Apply a pea-sized amount between your palms and rub them together.
2. Work into towel dried hair, focusing on the ends.
3. Blow dry or air dry as desired.
Tip: For additional shine and separation, add another drop or two once the hair is dried.

Contains Zip-Up Technology™, our proprietary strengthening complex designed to ""zip-up"" split ends while targeting weak areas of the hair, smoothing the appearance of damaged cuticles and helping to protect hair from environmental stressors and color fade.

cruelty free | color + keratin safe
free of sulfates, parabens + phthalates

Please note, ingredient lists may change any time a product is updated. Always check packaging to get the most accurate list of ingredients in each product.","Paraben-Free, Aluminum-Free","For all hair types, Cuticle smoothing, Frizz taming, Moisture locking, Strand illuminating"
T460,https://target.scene7.com/is/image/Target/GUEST_b79e3fb2-6c8d-448d-8d67-ab01bef6eac1?wid=800&hei=800&qlt=80&fmt=pjpeg,"Elvive Hyaluron + Plump paraben-free hydrating formulas help achieve shinier, free-flowing strands for dry, dehydrated hair without weigh down. Formulated with Hyaluronic Acid, Elvive Hyaluron + Plump regimen, inspired by skincare, helps hair fibers retain long-lasting moisture. Hydrating Shampoo for dry hair gently cleanses and instantly hydrates while the Hydrating Conditioner for dry hair instantly detangles and moisturizes dry hair. The Wonder Water dry hair treatment provides flash hydration for soft, weightless hair, and the replumping serum, with 2% Hyaluronic Care Complex, serves as a daily moisturizing leave-in, giving a full boost of moisture to dry hair and leaving hair bouncier and shinier.

Use the Elvive Hyaluron + Plump System. Cleanse strands for long-lasting moisture, revitalize with flash hydration for intense shine and softness with no weigh-down using Wonder Water. Rinse and condition to lock-in moisture with creamy, detangling formula. Finish with Replumping serum, spraying on lengths to reinvigorate moisture leaving hair shinier, bouncier, and free flowing.

After using the Elvive Hyaluron + Plump System, spray all over your lengths (wet or dry) to reinvigorate moisture and replump your hair fibers. Style it as usual. In case of contact with eyes, rinse immediately and thoroughly.","Contains Hyaluronic Acid, Paraben-Free","72H Intense Moisture Boost: Hyaluron Plump Moisture Plump Serum daily leave-in replumps and reshapes dry, dehydrated hair for up to 72 hours without weigh down; Indulge in a blend of bright berries, cherry blossom, sweet vanilla, and sandalwood, Inspired by Skincare: From the number 1 Skincare Serum Brand, the Hyaluron expert formulated Hyaluronic Care Complex provides 72H hydration and replenished moisture for bouncy, shiny, free-flowing hair, Complete Hydrating System: Maximize results by using with the L'Oreal Paris Elvive Wonder Water Treatment, Elvive Hyaluron Plump Hydrating Conditioner, and Elvive Hyaluron Plump Replumping Hair Serum, Custom Hair Solutions: From treatments, masks, and serums to leave in conditioners and frizz defying shampoos and conditioners, we've got what you need. Try our thickening, moisturizing and volumizing products, L'Oreal Paris Beauty: A leading total beauty care company based in Paris, we offer innovative products and unique expertise from beauty experts in makeup, skin care, hair care, styling, and hair color"
T461,https://target.scene7.com/is/image/Target/GUEST_3ee4e93a-ed77-4ab0-8c5c-629f9d1ed4bc?wid=800&hei=800&qlt=80&fmt=pjpeg,"Help detox and loosen buildup while soothing and hydrating your scalp with Pacifica’s Scalp Love Rosemary Mint Serum. Contains herbal extracts of sage, thyme and witch hazel.

Best For:
Great for all hair types!

Ingredients We Love:
Rosemary, Witch hazel, Sage, Thyme

100% Vegan & Cruelty-free

Pacifica Promise:
Formulated without sulfates, parabens, and petroleum (and a huge list of other things your hair doesn’t love)

Directions:
Apply 2 to 4 droppers and massage into scalp. Shampoo after use or can be used as an overnight treatment. Use one time per week.

Better Packaging:
This beautiful bottle is made with glass. Remove the top, recycle it and give it another life!","Contains Peppermint Oil, Vegan, Phthalate-Free, Sodium Lauryl Sulfate-Free, Paraben-Free, Silicone-Free, Contains Vitamin C, Contains Hyaluronic Acid, Sulfate-Free","For all hair types, Purify and revive your scalp with this hydrating serum, Ingredients We Love: rosemary, witch hazel, and sage & thyme extracts, Smells like rosemary mint, Formulated without parabens, phthalates, SLS or mineral oil., 100% Vegan & Cruelty-free."
T462,https://target.scene7.com/is/image/Target/GUEST_39fa3c64-d1a5-42a0-8a84-cc7f833b7751?wid=800&hei=800&qlt=80&fmt=pjpeg,"Fructis Sleek & Shine Anti-Frizz Serum with sustainably sourced Argan Oil from Morocco plus Kera-System soaks into frizzy, dry, unmanageable hair for lasting smoothness and shine. Get up to 72 Hour Frizz Control even in 97% humidity with this proven Anti-Frizz Serum!

After using Sleek & Shine shampoo and conditioner, dispense 1 pump of Anti-Frizz Serum, or as much as needed for your hair type, into your hands. Apply uniformly to damp or dry hair. Do not rinse. For the sleekest look, style using brush and blow dryer.","Dye-Free, Aluminum-Free, Sulfate-Free, Contains Argan Oil, Paraben-Free","Garnier Sleek and Shine Anti-Frizz Serum: For sleek straight hair or when your natural waves or curls crave lightweight frizz control for up to 72hr Frizz Control even in 97 percent humidity; Our lightweight ant-frizz formula made with sustainably sourced Argan Oil from Morocco plus Kera-System brings you the best of science plus nature, Fight Frizz with Sleek and Shine Infused with Moroccan Oil: Tame your frizz with styling sprays, creams, and mists that give your look a lasting sleek and smooth finish, Nourish and Style with Garnier Fructis: From Mega Full to Anti Frizz hair products Garnier has shampoos, leave in conditioners, hair masks, texturizing sprays and more to help you care for your hair your way, Over 100 Years of Pioneering in Hair Care: Since 1904 Garnier has blended naturally inspired and derived ingredients into breakthrough formulas; Garnier carries an array of products for your hair and skin care needs, from shampoos, color care and styling products to formulas that cleanse, moisturize and repair skin, Committed to making Garnier a greener beauty brand: We aspire to create a positive impact by paving the way towards more sustainable beauty. All products are officially approved by Cruelty Free International under the Leaping Bunny Programme"
T463,https://target.scene7.com/is/image/Target/GUEST_a97c9e80-2336-415f-98b4-37542157704a?wid=800&hei=800&qlt=80&fmt=pjpeg,"REPAIR SPLIT ENDS, PREVENT FUTURE BREAKAGEWhile you can't always run to the salon every time you see split ends, you can seal them with Pantene Pro-V Miracle Rescue Split End Repair Serum. Made with hydrating nutrients, this formula powerfully smooths split ends and quenches parched locks from the inside out. The miracle serum melts into your hair to not only hydrate but repair and prevent future damage. The best part? It is weightless so you don't have to worry about losing volume and bounce. After consistent use, you'll see a noticeably beautiful difference. Soon, you'll have your healthiest, shiniest hair yet.This serum is easy to use and ideal for all hair types, including straight, wavy, curly, coily as well as color-treated strands. No matter your hair texture, you can unlock smooth, healthy locks that feel like you just left the salon. HOW TO USESimply apply Pantene Pro-V Miracle Rescue Split End Repair Serum to wet or dry hair. Dispense 1 to 2 pumps of the serum into your palm and rub your hands together. Gently apply through your hair ends. No need to rinse the product out. Style as you would normally and enjoy hydrated, luscious hair.","Dye-Free, Aluminum-Free, Sulfate-Free, Contains Argan Oil, Paraben-Free","SEAL SPLIT ENDS: The weightless formula works fast to noticeably smooth ends, LUXURY HAIR REPAIR without the luxury price, HYDRATE DRY LOCKS: Restore damaged strands and increase shine all with the power of hydration-packed vitamins, PREVENT FROM FUTURE DAMAGE: The miracle serum melts into every strand to keep your hair nourished and healthy over time, EASY TO USE: Simply apply the serum to wet or dry hair, no need to rinse out, YOU WILL RECEIVE: one 3.2 oz Split End Repair Serum"
T464,https://target.scene7.com/is/image/Target/GUEST_e49bc60b-1319-41ea-b559-79f5ddd6ab72?wid=800&hei=800&qlt=80&fmt=pjpeg,"Are you looking for frizz-fighting formula to keep your hair looking shiny and polished, even in high humidity? Then Sol de Janeiro Brazilian Glossy Nourishing Anti-Frizz Hair Oil is just what you need! Our special blend of Pataua oil and pequi oil infuse your hair with antioxidants, vitamins, and fatty acids that not only fight against frizz for up to 72 hours but repair any existing damage and deeply moisturize each strand. Get ready to turn heads with mirror-like shine that won't easily be disturbed! Plus, with its unique warm gourmand Cheirosa 62 scent boasting notes of pistachio and salted caramel, this Brazilian Glossy Nourishing Anti-Frizz Hair Oil is sure to become part of your daily hair care routine. Easily incorporate it into your regimen by using it before air drying or heat styling. All you need to do is apply a small amount from ends to mid-shaft on dry hair. Afterward, you'll be pleased to find that not only will your locks look effortlessly polished - they'll smell amazing too! So why wait? Try our Sol de Janeiro Brazilian Glossy Nourishing Anti-Frizz Hair Oil today and smash through humidity like a boss!","Dye-Free, Aluminum-Free, Sulfate-Free, Contains Argan Oil, Paraben-Free","Fights frizz for up to 72 hours, Adds mirror-like shine, Repairs damage, Deeply moisturizes hair"
T465,https://target.scene7.com/is/image/Target/GUEST_16a3af74-cb30-47a4-ab86-b41ba92e7a8b?wid=800&hei=800&qlt=80&fmt=pjpeg,"Mend split ends and eliminate frizz with OGX Renewing + Argan Oil of Morocco Weightless Healing Dry Oil Spray. Ideal for all hair textures, moisture levels, and types, this hair-smoothing oil mist helps tame flyaways. Formulated with a hydrating blend of rich cold-pressed Moroccan argan oil, it leaves hair feeling smooth, soft, and shiny. This lightweight hair mist penetrates the hair shaft, making hair look and feel absolutely radiant. The citrus-fresh, floral-green, and woody scent provides a delightful sensory experience, leaving your locks with an irresistibly good smell. Paraben-free and sulfate-free, this anti-frizz dry oil is gentle on hair while improving strength and elasticity. For a complete hair care routine that leaves hair lush, soft, and divinely shiny, pair with OGX Renewing + Argan Oil of Morocco Shampoo and Conditioner and other OGX Moroccan oil hair products.","Contains Argan Oil, Sodium Lauryl Sulfate-Free, Paraben-Free, Aluminum-Free, Sulfate-Free","Formulated with a blend of cold-pressed Moroccan argan oil to help smooth locks, Lightweight dry oil helps create soft, touchable tresses that shine while improving elasticity, Soothing sweet citrus-fresh, floral-green, and woody scent leaves locks smelling irresistibly good, Sulfate-free surfactant haircare system is paraben-free, gentle, and leaves hair feeling nourished, For optimal shine and frizz control, finish your style by misting all over, Ideal for all hair types, the anti-frizz oil mist helps penetrate the hair shaft to hydrate and smooth"
T467,https://target.scene7.com/is/image/Target/GUEST_1f2edf86-70dc-471c-9174-501ada46fd22?wid=800&hei=800&qlt=80&fmt=pjpeg,"Transform and soften thick hair with OGX Extra Strength Damage Remedy + Coconut Miracle Oil Penetrating Hair Oil Treatment. Designed for medium to coarse textures, medium to dry hydration levels, and medium to high volume hair types, this hydrating oil treatment penetrates each strand to tame frizz and flyaways, leaving hair silky smooth.

Enriched with coconut oil for luster and shine, and infused with vanilla bean extract and essence of tiare, known for its aromatic properties, this formula offers a sensory experience with a delightful coconut milk, tangerine, and warm vanilla scent.

Free from parabens and sulfated surfactants, this restorative coconut hair treatment embodies beauty in its purest form.

For a complete hair care routine, pair this anti-frizz oil treatment with OGX Coconut Miracle Oil Shampoo and Conditioner for optimal results.","Paraben-Free, Sulfate-Free, Contains Coconut Oil, Sodium Lauryl Sulfate-Free","Blended with coconut oil to enhance luster and shine, along with vanilla bean extract and essence of tiare for a sensory experience., Specifically formulated for medium to coarse textures, targeting medium to dry hydration levels and medium to high volume hair types., Penetrates deeply to transform and soften thick hair, taming frizz and flyaways for a silky smooth finish., Features a delightful fragrance of coconut milk, tangerine, and warm vanilla to indulge your senses., Sulfate-free and free from parabens, ensuring a pure and restorative treatment for your hair., For optimal results, use in conjunction with OGX Coconut Miracle Oil Shampoo and Conditioner as part of your hair care routine."
T469,https://target.scene7.com/is/image/Target/GUEST_8d0b7f90-7a64-4dec-a0d2-d963545e595c?wid=800&hei=800&qlt=80&fmt=pjpeg,"Smooth, repair & transport strands to the tropics with every swish with the OGX Nourishing + Coconut Oil Weightless Hydrating Oil Hair Mist. Suitable for all hair types and textures, this leave-in hair treatment is a quick, easy fix for dull, dry strands by working to strengthen and hydrate hair so that it's healthy-looking, glowing and beautiful. Its nourishing blend is infused with coconut oil to help add luster, shine and softness to hair, as well as bamboo extract to give hair that healthy look and feel, Expect super shine and added moisture with every use without weighing hair down. Plus, the luxuiours coconut, tangerine and warm vanilla scent makes caring for tresses an all-around sensory experience. Paraben-free and sulfatedsurfactants free, this lightweight hair oil mist represents beauty, pure and simple. For best results, use with OGX Nourishing + Coconut Milk Shampoo & Conditioners as part of your daily hair care routine.","Sodium Lauryl Sulfate-Free, Aluminum-Free, Dye-Free, Paraben-Free, Contains Coconut Oil, Sulfate-Free","This lightweight hair mist is blended with coconut oil to add luster, shine and softness to strands, Its hydrating formula is also infused with bamboo extract to give hair a healthy look and feel, Suitable for all hair types & textures, it adds nourishing moisture without weighing hair down, Luxurious scent of coconut, tangerine & warm vanilla transports you to the tropics with every swish, Paraben- & sulfated surfactant-free, our weightless hair mist is an easy fix for dull dry strands, Our leave-in hair treatment repairs strands while also helping to calm frizz and tame flyaways"
T471,https://target.scene7.com/is/image/Target/GUEST_bb921aaf-015e-47ff-9fd6-111b0e629f76?wid=800&hei=800&qlt=80&fmt=pjpeg,"A high performance blend with vitamin B7 biotin, collagen, and hydrolyzed wheat protein, infuses nutrients into every strand and creates the appearance of thicker, fuller, healthier-looking hair.","Aluminum-Free, Paraben-Free, Dye-Free","Creates the appearance of full, strong, healthy-looking hair, Infuses nutrients into every strand with lightweight hydration, Exclusive blend with vitamin B7 biotin, Formulated with hydrolized wheat protein, Paraben free"
T473,https://target.scene7.com/is/image/Target/GUEST_f29801a1-5fd9-4bb6-b092-c306820af2ed?wid=800&hei=800&qlt=80&fmt=pjpeg,"Strengthen and fortify dry, processed strands with SheaMoisture Bonding Oil for 5X stronger hair. Our lightweight, multi-benefit oil, blended with Amla Oil and Fair Trade Shea Butter, coats your cuticle to smooth frizz for up to 24 hours. Simultaneously, Bonding Oil strengthens your hair from root to tip, locking in moisture while protecting your strands from styling damage. To use our Bonding Oil, apply it to damp or dry hair either before or after styling. Pump one to two pumps into the palms of your hands and smooth the oil over hair, concentrating on mid-lengths and ends. Do not rinse out the oil and style your hair as usual. We are natural, sustainably produced goodness. Hair care made with love for you and your body. SheaMoisture is pioneering fair trade through Community Commerce at home and abroad. OUR STORY: SheaMoisture is the legacy of Sofi Tucker, a pioneering mother of four and an entrepreneur, who sold Shea Butter, African Black Soap and homemade beauty preparations in Sierra Leone in 1912. We honor her vision by continuing to formulate with Raw Shea Butter handcrafted by women in Africa. With every purchase, you show support of our mission to reinvest back in our communities. *Repeated Grooming Technical Study #23-019; Conducted April 2023","Aluminum-Free, Paraben-Free, Dye-Free","SheaMoisture Bonding Oil strengthens and fortifies dry, processed hair for 5X stronger hair. *Repeated Grooming Technical Study #23-019; Conducted April 2023, This lightweight, multi-benefit oil, blended with Amla Oil and Fair Trade Shea Butter, smoothes frizz for up to 24 hours, SheaMoisture Bonding Oil strengthens your hair from root to tip, locks in moisture, and protects your strands from styling damage, Bonding Oil helps detangle knots and tangles while locking in moisture with every use, Pump one-to-two pumps of Bonding Oil into your hands and smooth over damp or dry hair, before or after styling, concentrating on mid-lengths and ends. Don’t rinse out and style as usual, We are natural, sustainably produced goodness. Hair care made with love for you and your body"
T474,https://target.scene7.com/is/image/Target/GUEST_b5efcc35-b0a0-4122-be06-b401303294f0?wid=800&hei=800&qlt=80&fmt=pjpeg,"African Pride Moisture Miracle 5 Essential Oils - This restorative hair and scalp oil use a nourishing blend of 5 essential oils and Vitamin E to replenish natural nutrients, help protect against breakage and promote natural growth, leaving coils and curls with body and shine.

NATURALLY FORMULATED - The ingredients within African Pride products are free of harmful components, including parabens, mineral oil, sulfates, & petrolatum. By utilizing natural ingredients, we are able to provide high quality, safe products.","Aluminum-Free, Paraben-Free, Dye-Free","Seals in moisture and adds shine to natural coils and curls, Made with a unique, signature blend of rich African ingredients., Castor Oil: Nourishes scalp and helps to promote hair growth, Grapeseed Oil: Provides thermal protection, smooths, and adds shine., Argan Oil: Natural antioxidant, smoothes hair cuticles, Coconut Oil: Deeply conditions, hydrates, and helps repair., Olive Oil: Seals in moisture, helps prevent breakage."
